mission_type,mission_seed,fault_label,timestamp_s,true_cht,sensor_cht,egt,rpm,oil_pressure,oil_temp,fuel_flow,vibration,battery_voltage,injection_timing,health_index,altitude,ambient_temp,throttle,fault_type,fault_severity,rul_seconds
rapid_throttle,400,sensor_drift,0.0,28.07385734032746,28.444367513873505,544.3015442331957,1943.632334618829,69.99368836937315,26.18161064841159,20.900323312640282,0.08248705007284501,13.207991178068525,19.913541380152477,0.8585533701499048,8.0,14.947999999999979,0.9,none,0.0,712.5
rapid_throttle,400,sensor_drift,1.0,31.25802920394359,31.4580594587034,552.9928189635699,2101.745240350903,71.37685899817409,26.89896907813622,22.636955054157376,0.2536661823461356,13.256069399201094,19.941186779168444,0.8550197354242569,16.0,14.896000000000015,0.9,none,0.0,711.5
rapid_throttle,400,sensor_drift,2.0,34.491933093185,34.20218610623187,551.7365067929578,2208.727666850198,73.44993597315153,26.127331675483678,23.821480201993978,0.20674257991247882,13.42235341792745,20.110363336843296,0.8514309105831712,24.0,14.843999999999994,0.9,none,0.0,710.5
rapid_throttle,400,sensor_drift,3.0,37.73454023452503,38.010502393278976,562.7361341338889,2289.7937374417215,72.99143419879478,27.158036401044114,24.626730776941677,0.26511973366015096,13.417870247117198,19.88158532460303,0.8478324273080691,32.0,14.791999999999973,0.9,none,0.0,709.5
rapid_throttle,400,sensor_drift,4.0,40.958250237550985,41.25992234660475,561.0890064974011,2336.7254314116285,73.75782675530456,28.573385714786717,25.171437647417783,0.16333922740175053,13.446146371047716,20.032699112482188,0.8442549151322111,40.0,14.740000000000009,0.9,none,0.0,708.5
rapid_throttle,400,sensor_drift,5.0,44.144680275445054,44.27113153772271,564.7877157040567,2381.2879359162403,74.87855105128699,29.55354341287424,25.537165657755317,0.20940948364476603,13.470558246903147,20.015300629079277,0.8407187743976581,48.0,14.687999999999988,0.9,none,0.0,707.5
rapid_throttle,400,sensor_drift,6.0,47.28177049060767,46.84176477640851,572.1052694991573,2396.62272117134,74.24721911852755,29.502265135603576,25.7799476054718,0.1722800426693739,13.450486739851582,20.332878262870093,0.8372373885313814,56.0,14.636000000000024,0.9,none,0.0,706.5
rapid_throttle,400,sensor_drift,7.0,50.361794296874855,49.62658965084088,577.2994938258408,2424.880378956763,75.26391659319174,30.963719772252308,25.938276469380458,0.11907994796759666,13.524042033055716,19.85777506728492,0.8338193321123764,64.0,14.584000000000003,0.9,none,0.0,705.5
rapid_throttle,400,sensor_drift,8.0,53.37999079014745,53.483928372377086,576.961763522594,2423.78604158653,74.39764802543003,29.939948949394903,26.03859585364771,0.1973324819347156,13.461439175607904,19.83070749183948,0.8304698885539672,72.0,14.531999999999982,0.9,none,0.0,704.5
rapid_throttle,400,sensor_drift,9.0,56.33362485074747,56.781243904593516,574.2123019713979,2431.20253257578,74.75419825201482,31.48302062662996,26.099071773502494,0.20597463046354125,13.542678583119015,19.774732244556382,0.8271920931552164,80.0,14.480000000000018,0.9,none,0.0,703.5
rapid_throttle,400,sensor_drift,10.0,59.221341276216585,59.4473403850394,589.1655297688768,2450.156624923296,74.60249635138645,31.568310628958926,26.132183769055704,0.26198989811121104,13.44832570879455,19.873438716154386,0.8239874498520519,88.0,14.427999999999997,0.9,none,0.0,702.5
rapid_throttle,400,sensor_drift,11.0,62.04272105260489,60.94578088789456,588.9052875160645,2440.787612361648,73.86658678929078,31.868313925169076,26.146504929515032,0.15739490518441368,13.415091356975479,20.1969692849958,0.820856423645205,96.0,14.375999999999976,0.9,none,0.0,701.5
rapid_throttle,400,sensor_drift,12.0,64.79797658871,64.55567988053393,594.4239384125074,2447.145484036412,74.9656761764916,33.84418401319648,26.14792472089063,0.12780915808625565,13.531417837846686,20.08258302980089,0.8177987788140124,104.0,14.324000000000012,0.9,none,0.0,700.5
rapid_throttle,400,sensor_drift,13.0,67.48774248025575,66.87959604194437,599.8414063767525,2442.0765290052086,75.17799219743438,33.435032614473464,26.140489034898934,0.22722547303645715,13.44023692461683,20.01427338087647,0.8148138111158695,112.0,14.271999999999991,0.9,none,0.0,699.5
rapid_throttle,400,sensor_drift,14.0,70.11293194398444,69.40628180161396,600.2754761555567,2448.1036799355425,75.11530303246472,34.47800104060987,26.126977279308385,0.1797750213439271,13.512981083886553,20.164596514328277,0.8119005071084966,120.0,14.220000000000027,0.9,none,0.0,698.5
rapid_throttle,400,sensor_drift,15.0,72.67463839305935,72.6121769687813,604.7122973036029,2455.239606627098,75.09565481202758,35.057986099562335,26.109298822978815,0.1441531557471941,13.4642071068214,19.722537660784226,0.8090576533766357,128.0,14.168000000000006,0.9,none,0.0,697.5
rapid_throttle,400,sensor_drift,16.0,75.17406804052374,74.3472317861624,608.4137209493703,2453.2834028678394,73.83503299304965,35.69601267109541,26.088765342555057,0.24708741696431463,13.457168027403121,20.12815827670945,0.8062839113253621,136.0,14.115999999999985,0.9,none,0.0,696.5
rapid_throttle,400,sensor_drift,17.0,77.61249382811121,78.3194542668832,611.9801419136716,2445.6511005672196,74.45677316949593,37.11870673707597,26.066277917029478,0.13249357095383263,13.63774043558901,20.491293557652757,0.8035778683075869,144.0,14.064000000000021,0.9,none,0.0,695.5
rapid_throttle,400,sensor_drift,18.0,79.9912240099512,79.23572376414744,611.4664420205803,2451.1091692961095,75.02463272850711,36.677332856677666,26.04245555645651,0.31930234997297247,13.47034384425389,20.03835906624272,0.80093807248829,152.0,14.012,0.9,none,0.0,694.5
rapid_throttle,400,sensor_drift,19.0,82.31158080538017,83.18056859546033,616.3597420845489,2443.0857453558533,75.04411208433235,36.72989719521459,26.017723497561033,0.12288218549503091,13.55708140326884,19.99524636457075,0.7983630565345626,160.0,13.95999999999998,0.9,none,0.0,693.5
rapid_throttle,400,sensor_drift,20.0,84.5748859682748,83.8705082097595,618.6844381598967,2449.283005753343,74.09966201649968,38.241408205315096,25.99237386032685,0.21677826291013705,13.469543715827298,19.997181011359498,0.7925169237886664,168.0,13.908000000000015,0.9,none,0.0,692.5
rapid_throttle,400,sensor_drift,21.0,86.78245110564791,86.6255203937178,624.5731104055379,2441.5600660109926,74.51364139126831,39.287124495262894,25.9666073173535,0.05998299244407343,13.46114044379305,19.790402362098455,0.7787692526906009,176.0,13.855999999999995,0.9,none,0.0,691.5
rapid_throttle,400,sensor_drift,22.0,88.93557125565616,88.74210279683489,629.0504435980082,2440.033759390989,75.44181130240293,38.80285022247499,25.940561719519614,0.2535651965986321,13.489950996405192,20.053134387999137,0.7653542268540879,184.0,13.803999999999974,0.9,none,0.0,690.5
rapid_throttle,400,sensor_drift,23.0,91.03552070088234,91.36050544094925,627.0498077244605,2447.622093053732,74.40678970751924,39.70984687399079,25.914331760996397,0.2260663490748238,13.492103972932773,20.185042783801304,0.7522640607311175,192.0,13.75200000000001,0.9,none,0.0,689.5
rapid_throttle,400,sensor_drift,24.0,93.08355031293094,92.57236257611588,628.7812619894411,2448.8733219283695,75.05462915357894,40.180533613096266,25.887982488548978,0.12421287364354211,13.451184694785956,20.023208712262125,0.7394911118089035,200.0,13.699999999999989,0.9,none,0.0,688.5
rapid_throttle,400,sensor_drift,25.0,95.08088594449275,95.46497603162882,628.7652646605022,2443.8328816606136,74.74626759506603,41.70069261598638,25.86155858203851,0.11072784841309256,13.321673247899687,19.77403448084703,0.7270278904339689,208.0,13.648000000000025,0.9,none,0.0,687.5
rapid_throttle,400,sensor_drift,26.0,97.02872753636245,96.9771213303093,637.6196796314329,2455.232001818778,74.23206551956494,41.56484264987106,25.835090729859246,0.1294707745201464,13.460300872943208,20.161796879262333,0.7148670652680429,216.0,13.596000000000004,0.9,none,0.0,686.5
rapid_throttle,400,sensor_drift,27.0,98.9282487109272,99.71108163882481,638.4786853567787,2448.3528964972784,74.62354291980272,41.92366180917554,25.808600008679907,0.15884457668439644,13.430954086158534,19.83955930108976,0.7030014657717457,224.0,13.543999999999983,0.9,none,0.0,685.5
rapid_throttle,400,sensor_drift,28.0,100.78059669516576,100.62405762601703,642.3695914171259,2436.4334253686898,74.97305665417073,42.28190731669666,25.7821008921985,0.21321512561634387,13.567486791480755,20.134933769731465,0.6914240826750444,232.0,13.492000000000019,0.9,none,0.0,684.5
rapid_throttle,400,sensor_drift,29.0,102.5868924653652,103.20037468306131,651.0856225811984,2441.144675038293,74.56005469976539,41.82492695428019,25.75560331806953,0.1680415710479045,13.388488920332678,20.212681251013006,0.6801280670930683,240.0,13.439999999999998,0.9,none,0.0,683.5
rapid_throttle,400,sensor_drift,30.0,104.3482310395625,103.90268553669046,649.5821951551309,2440.449420027153,74.96824145412769,42.83840347451095,25.729114107822614,0.21246141215415737,13.528615791329157,19.847656375076145,0.6691067287393662,248.0,13.387999999999977,0.9,none,0.0,682.5
rapid_throttle,400,sensor_drift,31.0,106.06568186695283,107.07465427994399,648.9927590720717,2448.191342934549,74.79899336606137,43.07627851779408,25.702637942304882,0.1579252759945926,13.426091544690225,20.184029937921018,0.6583535335467183,256.0,13.336000000000013,0.9,none,0.0,681.5
rapid_throttle,400,sensor_drift,32.0,107.7402892794778,108.70543066274237,651.6074985847729,2442.878036301008,74.81397373259121,44.68169972893918,25.67617803178124,0.21380190197655033,13.535448334336998,19.991064848168936,0.6478621009080436,264.0,13.283999999999992,0.9,none,0.0,680.5
rapid_throttle,400,sensor_drift,33.0,109.3730729817848,109.1673040088375,647.48551399577,2435.3031125935504,74.74720062666569,44.30187357309956,25.64973657627358,0.1974062198226956,13.350329126631186,20.0859486405223,0.6376262006828737,272.0,13.232000000000028,0.9,none,0.0,679.5
rapid_throttle,400,sensor_drift,34.0,110.96502856329252,111.68381442984852,654.6273144107637,2429.531649287135,74.61593941485795,46.026608126144204,25.62331508180004,0.16197163370460435,13.533910929668608,20.244851178468522,0.6276397500687568,280.0,13.180000000000007,0.9,none,0.0,678.5
rapid_throttle,400,sensor_drift,35.0,112.51712802128284,111.7616498686028,655.3247039532718,2435.9324500956636,74.2581308395423,45.384320496256144,25.596914577622194,0.19247736441308222,13.47317240675555,20.346588334526405,0.6178968104053004,288.0,13.127999999999986,0.9,none,0.0,677.5
rapid_throttle,400,sensor_drift,36.0,114.0303202875007,114.41301211447234,659.2138886681987,2438.198582691306,74.17579031171596,45.86389077244249,25.57053576548718,0.13107118177552768,13.406787090309136,19.914156393962887,0.6083915839567761,296.0,13.076000000000022,0.9,none,0.0,676.5
rapid_throttle,400,sensor_drift,37.0,115.50553175319014,115.69838120677873,664.8726963559637,2437.5917884707337,73.77848324207748,46.563584460537854,25.544179122152716,0.20461982342032387,13.540140968378452,19.990254468652868,0.5991184107042798,304.0,13.024000000000001,0.9,none,0.0,675.5
rapid_throttle,400,sensor_drift,38.0,116.9436667891743,116.37856316672978,665.5662379014203,2433.7202929004598,74.9541325274654,47.80781182852334,25.517844969818675,0.2730997359333408,13.472273897751416,20.16983280094349,0.5900717651681755,312.0,12.97199999999998,0.9,none,0.0,674.5
